Key,State/Year,Sum of Rice Kharif Area  (000Ha),Sum of Rice Kharif Production  (000t),Sum of Rice Rabi Area  (000Ha),Sum of Rice Rabi Production  (000t),Sum of Rice Summer Area  (000Ha),Sum of Rice Summer Production  (000t),Sum of Rice Total Area  (000Ha),Sum of Rice Total Production  (000t),Sum of Rice Total Yield  (kg/Ha),Sum of Wheat Rabi Area  (000Ha),Sum of Wheat Rabi Production  (000t),Sum of Wheat Total Area  (000Ha),Sum of Wheat Total Production  (000t),Sum of Wheat Total Yield  (kg/Ha),Sum of Jowar Kharif Area  (000Ha),Sum of Jowar Kharif Production  (000t),Sum of Jowar Rabi Area  (000Ha),Sum of Jowar Rabi Production  (000t),Sum of Jowar Summer Area  (000Ha),Sum of Jowar Summer Production  (000t),Sum of Jowar Total Area  (000Ha),Sum of Jowar Total Production  (000t),Sum of Jowar Total Yield  (kg/Ha),Sum of Bajra Kharif Area  (000Ha),Sum of Bajra Kharif Production  (000t),Sum of Bajra Rabi Area  (000Ha),Sum of Bajra Rabi Production  (000t),Sum of Bajra Summer Area  (000Ha),Sum of Bajra Summer Production  (000t),Sum of Bajra Total Area  (000Ha),Sum of Bajra Total Production  (000t),Sum of Bajra Total Yield  (kg/Ha),Sum of Maize Kharif Area  (000Ha),Sum of Maize Kharif Production  (000t),Sum of Maize Rabi Area  (000Ha),Sum of Maize Rabi Production  (000t),Sum of Maize Summer Area  (000Ha),Sum of Maize Summer Production  (000t),Sum of Maize Total Area  (000Ha),Sum of Maize Total Production  (000t),Sum of Maize Total Yield  (kg/Ha),Sum of Ragi Kharif Area  (000Ha),Sum of Ragi Kharif Production  (000t),Sum of Ragi Rabi Area  (000Ha),Sum of Ragi Rabi Production  (000t),Sum of Ragi Summer Area  (000Ha),Sum of Ragi Summer Production  (000t),Sum of Ragi Total Area  (000Ha),Sum of Ragi Total Production  (000t),Sum of Ragi Total Yield  (kg/Ha),Sum of Barley Kharif Area  (000Ha),Sum of Barley Kharif Production  (000t),Sum of Barley Rabi Area  (000Ha),Sum of Barley Rabi Production  (000t),Sum of Barley Total Area  (000Ha),Sum of Barley Total Production  (000t),Sum of Barley Total Yield  (kg/Ha),Sum of Small millets Kharif Area  (000Ha),Sum of Small millets Kharif Production  (000t),Sum of Small millets Rabi Area  (000Ha),Sum of Small millets Rabi Production  (000t),Sum of Small millets Summer Area  (000Ha),Sum of Small millets Summer Production  (000t),Sum of Small millets Total Area  (000Ha),Sum of Small millets Total Production  (000t),Sum of Small millets Total Yield  (kg/Ha),Sum of Gram Rabi Area  (000Ha),Sum of Gram Rabi Production  (000t),Sum of Gram Total Area  (000Ha),Sum of Gram Total Production  (000t),Sum of Gram Total Yield  (kg/Ha),Sum of Arhar/Tur Kharif Area  (000Ha),Sum of Arhar/Tur Kharif Production  (000t),Sum of Arhar/Tur Rabi Area  (000Ha),Sum of Arhar/Tur Rabi Production  (000t),Sum of Arhar/Tur Total Area  (000Ha),Sum of Arhar/Tur Total Production  (000t),Sum of Arhar Total Yield  (kg/Ha),Sum of Urad Kharif Area  (000Ha),Sum of Urad Kharif Production  (000t),Sum of Urad Rabi Area  (000Ha),Sum of Urad Rabi Production  (000t),Sum of Urad Summer Area  (000Ha),Sum of Urad Summer Production  (000t),Sum of Urad Total Area  (000Ha),Sum of Urad Total Production  (000t),Sum of Urad Total Yield  (kg/Ha),Sum of Horse-gram Kharif Area  (000Ha),Sum of Horse-gram Kharif Production  (000t),Sum of Horse-gram Rabi Area  (000Ha),Sum of Horse-gram Rabi Production  (000t),Sum of Horse-gram Total Area  (000Ha),Sum of Horse-gram Total Production  (000t),Sum of Horse-gram Total Yield  (kg/Ha),Sum of Masoor Kharif Area  (000Ha),Sum of Masoor Kharif Production  (000t),Sum of Masoor Rabi Area  (000Ha),Sum of Masoor Rabi Production  (000t),Sum of Masoor Total Area  (000Ha),Sum of Masoor Total Production  (000t),Sum of Masoor Total Yield  (kg/Ha),Sum of Moong(Green Gram) Kharif Area  (000Ha),Sum of Moong(Green Gram) Kharif Production  (000t),Sum of Moong(Green Gram) Rabi Area  (000Ha),Sum of Moong(Green Gram) Rabi Production  (000t),Sum of Moong(Green Gram) Summer Area  (000Ha),Sum of Moong(Green Gram) Summer Production  (000t),Sum of Moong(Green Gram) Total Area  (000Ha),Sum of Moong(Green Gram) Total Production  (000t),Sum of Moong Total Yield  (kg/Ha),Sum of Moth Kharif Area  (000Ha),Sum of Moth Kharif Production  (000t),Sum of Moth Total Area  (000Ha),Sum of Moth Total Production  (000t),Sum of Moth Total Yield  (kg/Ha),Sum of Cowpea(Lobia) Kharif Area  (000Ha),Sum of Cowpea(Lobia) Kharif Production  (000t),Sum of Cowpea(Lobia) Rabi Area  (000Ha),Sum of Cowpea(Lobia) Rabi Production  (000t),Sum of Cowpea(Lobia) Summer Area  (000Ha),Sum of Cowpea(Lobia) Summer Production  (000t),Sum of Cowpea(Lobia) Total Area  (000Ha),Sum of Cowpea(Lobia) Total Production  (000t),Sum of Cowpea Total Yield  (kg/Ha),Sum of Peas & beans (Pulses) Rabi Area  (000Ha),Sum of Peas & beans (Pulses) Rabi Production  (000t),Sum of Peas & beans (Pulses) Total Area  (000Ha),Sum of Peas & beans (Pulses) Total Production  (000t),Sum of Peas & beans Total Yield  (kg/Ha),Sum of Khesari Rabi Area  (000Ha),Sum of Khesari Rabi Production  (000t),Sum of Khesari Total Area  (000Ha),Sum of Khesari Total Production  (000t),Sum of Khesari Total Yield  (kg/Ha),Sum of Other Kharif pulses Kharif Area  (000Ha),Sum of Other Kharif pulses Kharif Production  (000t),Sum of Other Kharif pulses Total Area  (000Ha),Sum of Other Kharif pulses Total Production  (000t),Sum of Other Kharif Pulses Total Yield  (kg/Ha),Sum of Other Rabi pulses Rabi Area  (000Ha),Sum of Other Rabi pulses Rabi Production  (000t),Sum of Other Rabi pulses Total Area  (000Ha),Sum of Other Rabi pulses Total Production  (000t),Sum of Other Rabi Pulses Total Yield  (kg/Ha),Sum of Groundnut Kharif Area  (000Ha),Sum of Groundnut Kharif Production  (000t),Sum of Groundnut Rabi Area  (000Ha),Sum of Groundnut Rabi Production  (000t),Sum of Groundnut Summer Area  (000Ha),Sum of Groundnut Summer Production  (000t),Sum of Groundnut Total Area  (000Ha),Sum of Groundnut Total Production  (000t),Sum of Groundnut Total Yield  (kg/Ha),Sum of Sesamum Kharif Area  (000Ha),Sum of Sesamum Kharif Production  (000t),Sum of Sesamum Rabi Area  (000Ha),Sum of Sesamum Rabi Production  (000t),Sum of Sesamum Summer Area  (000Ha),Sum of Sesamum Summer Production  (000t),Sum of Sesamum Total Area  (000Ha),Sum of Sesamum Total Production  (000t),Sum of Sesamum Total Yield  (kg/Ha),Sum of Rapeseed & Mustard Rabi Area  (000Ha),Sum of Rapeseed & Mustard Rabi Production  (000t),Sum of Rapeseed & Mustard Total Area  (000Ha),Sum of Rapeseed & Mustard Total Production  (000t),Sum of Rapeseed & Mustard Total Yield  (kg/Ha),Sum of Safflower Rabi Area  (000Ha),Sum of Safflower Rabi Production  (000t),Sum of Safflower Total Area  (000Ha),Sum of Safflower Total Production  (000t),Sum of Safflower Total Yield  (kg/Ha),Sum of Castor seed Kharif Area  (000Ha),Sum of Castor seed Kharif Production  (000t),Sum of Castor seed Rabi Area  (000Ha),Sum of Castor seed Rabi Production  (000t),Sum of Castor seed Total Area  (000Ha),Sum of Castor seed Total Production  (000t),Sum of Castor Total Yield  (kg/Ha),Sum of Linseed Rabi Area  (000Ha),Sum of Linseed Rabi Production  (000t),Sum of Linseed Total Area  (000Ha),Sum of Linseed Total Production  (000t),Sum of Linseed Total Yield  (kg/Ha),Sum of Sunflower Kharif Area  (000Ha),Sum of Sunflower Kharif Production  (000t),Sum of Sunflower Rabi Area  (000Ha),Sum of Sunflower Rabi Production  (000t),Sum of Sunflower Summer Area  (000Ha),Sum of Sunflower Summer Production  (000t),Sum of Sunflower Total Area  (000Ha),Sum of Sunflower Total Production  (000t),Sum of Sunflower Total Yield  (kg/Ha),Sum of Soyabean Kharif Area  (000Ha),Sum of Soyabean Kharif Production  (000t),Sum of Soyabean Total Area  (000Ha),Sum of Soyabean Total Production  (000t),Sum of Soyabean Total Yield  (kg/Ha),Sum of Niger seed Kharif Area  (000Ha),Sum of Niger seed Kharif Production  (000t),Sum of Niger seed Rabi Area  (000Ha),Sum of Niger seed Rabi Production  (000t),Sum of Niger seed Total Area  (000Ha),Sum of Niger seed Total Production  (000t),Sum of Nigerseed Total Yield  (kg/Ha),Sum of Other oilseeds Kharif Area  (000Ha),Sum of Other oilseeds Kharif Production  (000t),Sum of Other oilseeds Rabi Area  (000Ha),Sum of Other oilseeds Rabi Production  (000t),Sum of Other oilseeds Summer Area  (000Ha),Sum of Other oilseeds Total Production  (000t),Sum of Other oilseeds Total Yield  (kg/Ha),Sum of Sugarcane Kharif Area  (000Ha),Sum of Sugarcane Rabi Area  (000Ha),Sum of Sugarcane Total Area  (000Ha),Sum of Sugarcane Total Yield  (kg/Ha),Sum of Cotton(lint) Kharif Area  (000Ha),Sum of Cotton(lint) Kharif Production  (000t),Sum of Cotton(lint) Rabi Area  (000Ha),Sum of Cotton(lint) Rabi Production  (000t),Sum of Cotton(lint) Total Area  (000Ha),Sum of Cotton(lint) Total Production  (000t),Sum of Cotton(lint) Total Yield  (kg/Ha),Sum of Jute Kharif Area  (000Ha),Sum of Jute Kharif Production  (000t),Sum of Jute Total Area  (000Ha),Sum of Jute Total Production  (000t),Sum of Jute Total Yield  (kg/Ha),Sum of Mesta Kharif Area  (000Ha),Sum of Mesta Kharif Production  (000t),Sum of Mesta Total Area  (000Ha),Sum of Mesta Total Production  (000t),Sum of Mesta Total Yield  (kg/Ha),Sum of Sannhamp Kharif Area  (000Ha),Sum of Sannhamp Kharif Production  (000t),Sum of Sannhamp Total Area  (000Ha),Sum of Sannhamp Total Production  (000t),Sum of Sannhamp Total Yield  (kg/Ha),Sum of Tobacco Kharif Area  (000Ha),Sum of Tobacco Kharif Production  (000t),Sum of Tobacco Rabi Area  (000Ha),Sum of Tobacco Rabi Production  (000t),Sum of Tobacco Total Area  (000Ha),Sum of Tobacco Total Production  (000t),Sum of Tobacco Total Yield  (kg/Ha),Sum of Onion Kharif Area  (000Ha),Sum of Onion Kharif Production  (000t),Sum of Onion Rabi Area  (000Ha),Sum of Onion Rabi Production  (000t),Sum of Onion Summer Area  (000Ha),Sum of Onion Summer Production  (000t),Sum of Onion Total Area  (000Ha),Sum of Onion Total Production  (000t),Sum of Onion Total Yield  (kg/Ha)
Andhra Pradesh,Andhra Pradesh,46706.28,127734.32,23454.82,84369.94,,,70160.98,212104.23,1132762,183.15,154.89,183.15,154.89,129053,3663.89,3832.46,4922.51,5620.06,,,8586.25,9452.42,516910,1333.26,1431.16,179.55,159.91,,,1512.73,1591.01,355584,8245.5,26063.25,3982.29,25070.44,,,12227.61,51133.61,1712232,1038.34,1097.24,167.39,279.2,,,1205.72,1376.41,332390,,,,,,,,627.54,393.24,25.51,17.75,,,653.02,410.9,117595,8202.25,9689.46,8202.81,9690.14,441274,7663.06,3455.03,96.6,48.98,7759.6,3503.93,181072,1453.87,708.15,7396.14,4956.76,,,8849.89,5664.81,222751,242.35,106.19,960.54,394.83,1202.8,500.87,145243,427.25,152.96,5.34,2.09,432.57,155.04,8756,4791.39,1994.44,2618.29,1164.79,,,7409.53,3159.28,182328,,,,,,31.13,17.53,68.1,60.67,,,99.27,78.16,43368,,,,,,,,,,,138,43.73,147.77,56.41,53817,126.63,66.32,126.63,66.32,57000,24631.52,15490.37,4740.25,8383.57,,,29371.68,23873.68,589713,1385.32,282.51,885.38,233.66,,,2270.52,516,91340,68.21,57.49,68.22,57.5,55417,199.96,92.91,200.04,92.95,57153,4036.28,1604.29,6.15,3.99,4042.42,1608.27,120336,40.42,9.1,41.95,9.82,14951,2569.69,1734.06,1143.49,883.59,,,5755.2,4120.62,323972,1192.44,1724.7,1192.89,1725.37,151533,171.38,65.75,31.13,15.25,202.51,81,24832,220.43,3667.9,32.51,18,,3685.9,550764,231.82,,3885.31,2951574,24296.61,9245.91,14.77,6.28,24311.37,9252.2,139777,,,,,,822.24,1141.96,822.44,1142.25,143692,,,4.74,,,213.99,235.47,374.35,835.07,2642.63,4270.86,676480,379.32,6157.27,209.96,4791.93,,,624.17,11470.21,5586665
Andhra Pradesh1997,1997,2382.5,5218.3,1117.7,3291.7,,,3500.2,8510,48943,11,6,11,6,4418,309.3,227.7,479.5,287.2,,,788.8,514.9,16910,89.4,63.6,,,,,89.4,63.6,13875,305.1,791.5,90.8,291.8,,,395.9,1083.3,55554,83.2,67.6,14.6,21.9,,,97.8,89.5,14223,,,,,,,,11.5,2,3,0.2,,,14.5,2.2,917,146.6,58.4,146.6,58.4,5068,313.9,55.6,3.5,1.4,317.4,57,4128,88.4,24.7,413,190.7,,,501.4,215.4,7171,19.6,6.9,90.5,37.2,110.1,44.1,7537,,,,,,,,316.8,80.9,137,53.2,,,453.8,134.1,7428,,,,,,,,,,,,,,,,,,,,,,,,,7.3,1.4,7.3,1.4,1536,3.4,0.5,3.4,0.5,497,1514,734.8,319.9,421.1,,,1833.9,1155.9,22511,55.1,6.9,83.2,8.8,,,138.3,15.7,2753,,,,,,,,,,,169.6,42.1,,,169.6,42.1,2909,,,,,,268.4,129.7,115.6,53.8,,,384,183.5,9299,,,,,,,,,,,,,,,,,,,,192.5,,192.5,154213,906.3,237.64,,,906.3,237.64,6209,,,,,,85.8,95.48,85.8,95.48,6179,,,,,,201.9,201.6,,,201.9,201.6,20091,,,,,,,,,
Andhra Pradesh1998,1998,2812.4,7005.8,1504.2,4872.2,,,4316.6,11878,59483,11.5,6.4,11.5,6.4,4221,357.2,246.3,395.2,276.6,,,752.4,522.9,14246,120,114.5,7.3,4.6,,,127.3,119.1,18050,314.9,1019.8,83.7,363.7,,,398.6,1383.5,65446,87.6,90.8,15.4,31.2,,,103,122,15565,,,,,,,,3.3,2.2,,,,,3.3,2.2,2834,145.8,129.9,145.9,130,15244,390.8,169.1,3.1,1.6,393.9,170.7,10128,75.5,30.9,354.8,230.6,,,430.3,261.5,11365,19.1,7.9,92,27.8,111.1,35.7,7387,,,,,,,,333.3,163.5,136.8,53.9,,,470.1,217.4,10639,,,,,,,,,,,,,,,,,,,,,,,,,9.7,2.1,9.7,2.1,2090,3.5,0.6,3.5,0.6,872,1634.6,1570.6,357.3,584.5,,,1991.9,2155.1,27588,48.5,9.2,110.7,28.5,,,159.2,37.7,4912,,,,,,,,,,,203.7,45.5,,,203.7,45.5,3998,,,,,,206.2,153.6,123.7,44.8,,,329.9,198.4,12850,,,,,,,,,,,,,,,,,,,,,,213.7,162446,1280.9,273.97,,,1280.9,273.97,4138,,,,,,69.6,92.02,69.6,92.02,5299,,,,,,,,,,193.1,246.1,28554,,,,,,,,,
Andhra Pradesh1999,1999,2848.81,7056.19,1165.48,3581.76,,,4014.27,10637.93,55796,13.52,9.06,13.52,9.06,6646,328.77,246.5,407.17,289.21,,,735.95,535.71,12821,106.55,90.6,10.04,6.89,,,116.59,97.47,17037,360.07,1091.21,91.95,381.5,,,452.02,1472.7,72976,82.29,85.75,14.46,24.85,,,96.75,110.6,21450,,,,,,,,,,,,,,,,,162.99,95.1,162.99,95.1,16314,,,,,,,,80.28,48.03,380.59,246.99,,,460.86,295.01,11678,17.59,5.98,83.4,29.94,101.02,35.88,8054,427.25,152.96,4.96,1.89,432.19,154.84,8230,320.64,174.75,138.06,36.03,,,458.71,210.79,10929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.6,680.76,274.58,408.46,,,1795.15,1089.26,24695,116.92,26.66,54.23,10.94,,,171.13,37.55,4634,2.93,0.63,2.93,0.63,665,16.9,7.74,16.9,7.74,4215,264.08,58.36,,,264.08,58.36,2834,5.86,0.51,5.86,0.51,696,74.3,49.83,,,,,74.3,49.83,9089,,,,,,18.6,7.17,,,18.6,7.17,1499,,,,,,,,,,232.44,160825,1045.73,284.3,,,1045.73,284.3,5602,,,,,,,,,,,,,,,,,,,,128.84,133.67,20628,,,,,,,34.95,520.98,306823
Andhra Pradesh2000,2000,3003.69,8233.82,1239.05,4224.2,,,4242.73,12458.05,63043,14.28,8.13,14.28,8.13,6200,332.43,328.49,344.5,290.51,,,676.94,619.01,17277,129.49,135.98,14.23,12.52,,,143.7,148.5,18912,430.57,1107.18,97.14,473.63,,,527.68,1580.78,71303,83.47,92.78,15.76,27.31,,,99.25,120.08,21337,,,,,,,,64.78,38.41,1.96,1.46,,,66.73,39.86,10796,200.78,228.56,200.88,228.73,24586,507.36,216.48,6.13,2.7,513.46,219.16,9529,99.45,28.31,455.89,362.29,,,555.29,390.58,11813,13.81,6.84,64.8,13.5,78.61,20.33,5307,,,,,,,,392.02,141.21,128.37,42.99,,,520.38,184.23,8385,,,,,,,,,,,,,,,,,,,,,,,,,19.86,5,19.86,5,4768,14.19,5.49,14.19,5.49,5424,1601.36,1697.24,272.48,445.75,,,1873.83,2142.96,30825,143.76,29.36,39.09,7.89,,,182.81,37.22,4170,4.49,1.05,4.49,1.05,917,16.19,6.57,16.19,6.57,3119,398.6,136.86,,,398.6,136.86,5857,5.49,1.09,5.49,1.09,1190,197.27,167.84,,,,,197.27,167.84,19769,,,,,,18.46,5.99,,,18.46,5.99,1450,,,,,,,,,,237.15,147423,1021.73,299.29,,,1021.73,299.29,6438,,,,,,77.83,116.79,77.83,116.79,12426,,,,,,,,,,52.21,87.65,30642,17.05,227.88,13.27,308.63,,,30.34,536.51,384059
Andhra Pradesh2001,2001,2426.1,6500.53,1398.68,4889.26,,,3824.77,11389.8,60989,13.79,9.5,13.79,9.5,7762,299.28,287.35,340.02,346.77,,,639.32,634.07,18115,81.87,63.63,9.68,7.44,,,91.55,71.07,15918,337.54,986.01,90.78,470.76,,,428.29,1456.76,81541,68.73,80.11,13,22.73,,,81.76,102.8,23561,,,,,,,,56.37,33.22,0.94,0.75,,,57.31,33.97,7082,285.09,363.03,285.2,363.13,28388,414.4,185.64,5.46,2.71,419.84,188.3,10249,107.06,44.59,519.86,338.5,,,626.92,383.08,10098,11.41,4.42,68.97,34.85,80.37,39.27,9414,,,,,,,,338.35,113.31,137.72,42.05,,,476.03,155.36,8517,,,,,,,,,,,,,,,,,,,,,,,,,17.35,4.58,17.35,4.58,5831,13.74,5.02,13.74,5.02,5792,1438.68,817.56,252.44,432.69,,,1691.13,1250.24,29598,92.87,16.66,39.48,10.06,,,132.34,26.69,4557,2.46,0.78,2.46,0.78,1382,19.72,5.93,19.72,5.93,2881,283.58,83.01,,,283.58,83.01,5021,5.87,1.43,5.87,1.43,1406,267.61,219.39,,,,,267.61,219.39,17934,,,,,,19.09,8.01,,,19.09,8.01,1883,,,,,,,,,,218.31,167253,1107.84,337.79,,,1107.84,337.79,7037,,,,,,78.95,114.17,78.95,114.17,12218,,,,,,,,,,127.26,168.59,33046,17.74,234.96,14.09,324.49,,,31.83,559.47,368328
Andhra Pradesh2002,2002,2109.32,5054.01,712.76,2272.81,,,2822.08,7326.81,49654,11.05,14.92,11.05,14.92,12892,263.69,257.27,360.19,350.27,,,623.84,607.49,16488,79.73,53.54,7.26,3.97,,,86.99,57.5,13387,413.66,912.04,112.01,573.69,,,525.68,1485.77,73614,61.65,64.47,9.61,12.41,,,71.25,76.9,21907,,,,,,,,46.27,21.9,1.99,0.73,,,48.26,22.62,5692,390.12,381.77,390.14,381.81,24723,423.43,147.39,8.2,3.01,431.66,150.39,7445,110.16,45.26,584.27,330.89,,,694.43,376.13,8910,14.97,6.56,66.5,22.56,81.44,29.1,6251,,,,,,,,355.3,87.87,118.17,30.09,,,473.46,117.98,5700,,,,,,,,,,,,,,,,,,,,,,,,,6.92,1.56,6.92,1.56,2463,1.88,0.52,1.88,0.52,2138,1270.66,542.35,198.98,278.31,,,1469.63,820.63,25269,87.1,12.52,28.04,5.53,,,115.15,18.06,3424,3.38,0.74,3.38,0.74,673,19.36,6.77,19.36,6.77,2685,231.89,86.82,,,231.89,86.82,4476,4.07,1.23,4.07,1.23,1170,416.57,276.22,,,,,416.57,276.22,17949,41.29,0,41.29,0,0,14.91,5.74,,,14.91,5.74,2269,,,10.93,13.57,,13.57,17456,,,232.49,145116,803.3,195.44,,,803.3,195.44,5492,,,,,,81.16,104.31,81.16,104.31,9353,,,,,,,,,,116.8,167.67,49031,15.42,171.94,11.72,240.68,,,27.11,412.62,336666
Andhra Pradesh2003,2003,2108.93,5841.56,865.75,3111.28,,,2974.65,8952.83,59084,11.93,6.75,11.93,6.75,4982,274.96,349.28,373.25,392.91,,,648.18,742.14,34894,128.53,141.62,9.62,6.48,,,138.12,148.1,21705,557.83,1671.5,162.8,805.29,,,720.6,2476.82,75293,67.58,82.15,10.85,19.04,,,78.45,101.19,20141,,,,,,,,47.49,28.04,3.14,1.75,,,50.64,29.78,7874,422.07,456.5,422.13,456.59,24636,513.24,214.67,7.51,3.24,520.74,217.91,9322,95.44,66.85,343.08,133.34,,,438.52,200.18,11152,11.31,4.59,68.2,34.38,79.49,38.98,9512,,,,,,,,478.73,244.14,201.77,68.28,,,680.53,312.43,9752,,,,,,,,,,,,,,,,,,,,,,,,,8.37,2.06,8.37,2.06,2817,4.35,0.81,4.35,0.81,1759,1258.48,607.01,234.78,378.82,,,1493.29,985.83,28440,114.55,33.24,46.89,9.54,,,161.42,42.79,5057,1.7,0.44,1.7,0.44,1586,17.26,5.34,17.26,5.34,3158,290.93,131.88,,,290.93,131.88,7639,4.55,1.19,4.55,1.19,1145,490.76,333.3,,,,,490.76,333.3,22079,68.43,107.3,68.43,107.3,7833,17.3,6.8,,,17.3,6.8,2388,,,14.61,,,,,,,208.97,157371,836.91,340.27,,,836.91,340.27,8084,,,,,,59.18,79.93,59.18,79.93,6623,,,,,,,,,,132.55,195.54,38072,16.88,234.55,12.18,284.95,,,29.06,519.47,357474
Andhra Pradesh2004,2004,2215.1,6392.71,871.12,3208.31,,,3086.22,9601.04,61472,9.18,4.61,9.18,4.61,4072,200.68,224.75,299.76,290.8,,,500.4,515.55,21059,83.46,74.57,10.12,6.71,,,93.58,81.29,16341,505.38,1238.65,151.46,824.91,,,656.86,2063.55,83231,61.09,73.16,7.93,14.28,,,69,87.43,23309,,,,,,,,47.2,23.12,0.52,0.26,,,47.74,23.36,5444,341.25,345.34,341.36,345.44,21344,471.83,215.25,8.46,3.8,480.28,219.03,10546,76.48,35.12,351.05,223.57,,,427.52,258.7,12190,10.08,4.55,56.49,21.03,66.56,25.57,7632,,,,,,,,304.07,110.57,150.1,48.89,,,454.15,159.47,8169,,,,,,,,,,,,,,,,,,,,,,,,,16.24,4.19,16.24,4.19,3691,17.6,4.72,17.6,4.72,3753,1605.39,1248.6,235.74,390.67,,,1841.14,1639.25,30718,169.49,23.86,39.85,13.81,,,209.31,37.68,5595,3.63,0.9,3.63,0.9,1279,19.01,8.3,19.01,8.3,4251,271.59,105.43,,,271.59,105.43,7464,4.17,0.47,4.17,0.47,388,476.12,290.26,332.74,210.97,,,808.89,501.21,14744,77.18,117.9,77.18,117.9,11183,15.65,6.11,,,15.65,6.11,2591,,,,,,,,,,209.55,159345,1178.43,394.31,,,1178.43,394.31,7183,,,,,,53.63,77.93,53.63,77.93,9781,,,,,,,,,,128.14,166.21,27531,21.91,344.56,12.25,258.88,,,34.17,603.43,369196
Andhra Pradesh2005,2005,2526.12,6377.02,1455.66,5326.65,,,3981.76,11703.64,61146,11.12,8.89,11.12,8.89,7681,182.87,280.04,261.25,308.02,,,444.1,588.05,28556,68.88,72.42,12.11,9.75,,,80.99,82.16,18372,593.13,2098.19,164.84,988.7,,,757.96,3086.91,104605,56.57,62.95,9.04,16.42,,,65.61,79.36,23321,,,,,,,,43.67,26.27,0.44,0.31,,,44.1,26.59,7174,394.44,626.99,394.44,626.99,31820,494.54,300.64,,,494.54,300.64,12181,79.2,33.85,341.84,216.23,,,421.02,250.09,11576,9.93,4.93,46.72,16.13,56.62,21.02,7285,,,,,,,,251.98,122.71,132.96,42.64,,,384.92,165.35,11247,,,,,,,,,,,,,,,,,,,,,,,,,14.6,3.83,14.6,3.83,3336,16.02,6.77,16.02,6.77,6982,1614.7,912.04,260.89,453.79,,,1875.57,1365.82,34882,79.43,16.28,37.3,12.81,,,116.71,29.1,6039,5.66,2.57,5.66,2.57,1260,17.66,8.1,17.66,8.1,4384,344.59,140.02,,,344.59,140.02,6948,3.86,1.43,3.86,1.43,1473,,,,,,,444.27,297.55,19472,97.68,190.95,97.68,190.95,12428,15.75,6.1,,,15.75,6.1,1833,,,,,,,,,,229.96,175149,1032.64,379.42,,,1032.64,379.42,6659,,,,,,49.83,77.42,49.83,77.42,11395,,,,,,,,,,134.36,198.08,35890,20.45,364.2,15.96,332.12,,,36.42,696.31,383426
Andhra Pradesh2006,2006,2640.87,6949.2,1337.02,4922.94,,,3977.91,11872.14,62817,10.02,8.8,10.02,8.8,7323,163.09,163.7,259.36,246.91,,,422.45,410.6,26746,49,40.01,12.09,7,,,61.1,46.99,13921,535.74,1284.98,190.18,1177.05,,,725.89,2462,100132,50.72,50.89,8.22,13.63,,,58.91,64.51,17061,,,,,,,,33.69,17.01,0.36,0.23,,,34.05,17.23,6577,601.76,653.43,601.76,653.43,28864,395.63,157.68,5.61,3.17,401.25,160.85,9250,82,22.58,415.72,327.55,,,497.73,350.13,13086,10.31,4.55,53.72,25.49,64.02,30.03,8181,,,,,,,,246.33,80.09,147.6,63.54,,,393.93,143.61,7940,,,,,,,,,,,,,,,,,,,,,,,,,10.19,3.12,10.19,3.12,3763,14.78,5.84,14.78,5.84,7427,1106.65,332.73,227.61,409.91,,,1334.25,742.62,32891,79.47,18.22,34.15,10.53,,,113.64,28.71,5664,5.38,2.79,5.38,2.79,1659,14.3,9,14.3,9,3637,202.2,86.89,,,202.2,86.89,6052,2.84,0.78,2.84,0.78,758,,,,,,,445.71,329.42,19607,102.5,156.23,102.5,156.23,9640,14.55,5.34,,,14.55,5.34,1759,,,,,,,,,,264.36,181351,971.8,392.76,,,971.8,392.76,7861,,,,,,61.9,92.4,61.9,92.4,10197,,,,,,,,,,127.32,181.82,40772,18.63,306.83,12.45,272.61,,,31.07,579.46,339058
Andhra Pradesh2007,2007,2578,8191,1406,5133,,,3984,13324,69366,8,8,8,8,4000,143,203,188,263,,,331,466,24250,60,81,14,11,,,74,92,19747,519,2377,267,1754,,,786,4131,102365,48,59,7,8,,,55,67,11518,,,,,,,,35,22,,,,,35,22,5088,630,912,630,912,20478,463,302,,,463,302,13340,96,49,407,201,,,503,250,9648,7,4,43,21,50,25,6016,,,,,,,,286,140,152,52,,,438,192,8176,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,3,2000,3,4,3,4,2500,1500,2036,295,567,,,1795,2603,35296,82,18,31,8,,,113,26,4010,,,,,,,,,,,199,129,,,199,129,6206,,,,,,116,73,310,364,,,426,437,20591,,,,,,,,,,,,,,,,,,,,,,247,133460,1134,628.02,,,1134,628.02,9603,,,,,,57,85.17,57,85.17,2775,,,,,,,,,,120,175,18340,23,370,14,270,,,37,640,177380
