Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),MAY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),JULY RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),ANNUAL RAINFALL (Millimeters)
147199910,147,1999,10,Rajasthan,Chittorgarh,0,13.4,0,0,6.8,141.8,389.3,73.5,104.8,32.2,0,0,761.8
147200010,147,2000,10,Rajasthan,Chittorgarh,0,0,0,9.5,36.9,17.9,298.4,92.6,21.7,0,0,0.5,477.5
147200110,147,2001,10,Rajasthan,Chittorgarh,0,0,0,2.5,12.6,118.3,390.6,162.2,8.8,8.4,0,0,703.4
147200210,147,2002,10,Rajasthan,Chittorgarh,0,8.1,0,2.2,3,115.5,12.2,213.6,49.5,0,4.3,1.6,410
147200310,147,2003,10,Rajasthan,Chittorgarh,0.1,31.1,0,0.3,4.8,121.7,172.5,183.8,159.1,0,0,0,673.4
147200410,147,2004,10,Rajasthan,Chittorgarh,0.4,0,0,0,0.3,57.2,193.9,611.3,37,59.7,0,0,959.8
147200510,147,2005,10,Rajasthan,Chittorgarh,0,0,0,4,0.6,44.5,252.7,138.8,198,0,0,0,638.6
147200610,147,2006,10,Rajasthan,Chittorgarh,0,0,6.9,0,1.7,140.3,244.2,602.1,126.6,0,0,0,1121.8
147200710,147,2007,10,Rajasthan,Chittorgarh,0,8.4,0.6,0,0,22.2,316.2,213.7,48.8,0,0,0.4,610.3
147200810,147,2008,10,Rajasthan,Chittorgarh,0,0,1.2,12,6.2,98.6,286.6,279.8,121.2,8.2,0,0,813.8
147200910,147,2009,10,Rajasthan,Chittorgarh,0,0,0.9,0,8,49.8,313.3,197.1,61.9,9.8,0,0,640.8
147201010,147,2010,10,Rajasthan,Chittorgarh,0,0,0,0,0,46.3,239.2,335.5,107.9,0,86.9,12.5,828.3
147201110,147,2011,10,Rajasthan,Chittorgarh,0,0,0,0,1.1,116.9,259.8,326.3,156.9,0,0,0,861
147201210,147,2012,10,Rajasthan,Chittorgarh,0,0,0,1.2,20.7,21.2,159,432.8,126.8,0,0,0,761.7
147201310,147,2013,10,Rajasthan,Chittorgarh,0,1.2,0,2.8,0.2,112.5,364.9,314.7,116.9,15.4,1.8,0,930.4
147201410,147,2014,10,Rajasthan,Chittorgarh,32.3,10.1,0,9.9,2.6,3.6,284.6,321,177.2,0,0,0,841.3
147201510,147,2015,10,Rajasthan,Chittorgarh,10.9,0.5,40.9,3.9,3.5,92.2,362.4,150.8,19.9,0,0,0,685
147201610,147,2016,10,Rajasthan,Chittorgarh,0,0,1.3,0,3.8,75.8,394.7,781.1,55.8,39,0,0,1351.5
147201710,147,2017,10,Rajasthan,Chittorgarh,4.5,0,6.8,4.4,14,80.6,419,134.7,53.8,0,0,6.8,724.6
148199010,148,1990,10,Rajasthan,Churu,0,51,0,0,4,30,241,6,26,10,0,0,368
148199110,148,1991,10,Rajasthan,Churu,0,0,0,9,2,33,115,121,25,0,0,0,305
148199210,148,1992,10,Rajasthan,Churu,3,16,0,0,6,9,83,158,104,15,0,0,394
148199310,148,1993,10,Rajasthan,Churu,3,22,2,1,4,50,282,40,107,0,0,0,511
148199410,148,1994,10,Rajasthan,Churu,16,0,0,9,7,50,208,76,11,0,0,0,377
148199510,148,1995,10,Rajasthan,Churu,17,3,8,0,0,69,153,161,35,0,0,0,446
148199610,148,1996,10,Rajasthan,Churu,1,19,3,0,10,141,50,118,40,5,0,0,387
148199710,148,1997,10,Rajasthan,Churu,0,14,11.6,16.1,3.7,63.9,130.6,138.4,46,79.9,4.3,13.7,522.2
148199810,148,1998,10,Rajasthan,Churu,0,14,11.6,16.1,3.7,63.9,94.3,57,94.9,104.1,0.6,0,460.2
148199910,148,1999,10,Rajasthan,Churu,13.6,1.6,1.7,0,18.7,29.3,83.4,62.6,5.3,7.7,0,0,223.9
148200010,148,2000,10,Rajasthan,Churu,0,0.4,0.7,2.4,12.4,28.6,137.3,27.3,30.4,0,0.4,0,239.9
148200110,148,2001,10,Rajasthan,Churu,5.8,3.8,0,14.7,51.3,75.8,148.7,71.7,0,0,0,0,371.8
148200210,148,2002,10,Rajasthan,Churu,4,2.8,2,3.5,34.2,33,9.3,38.5,18.2,0,4.5,12.2,162.2
148200310,148,2003,10,Rajasthan,Churu,8,13.8,0.5,0.7,5.5,37.8,223.2,92.8,29.5,0,0,1.8,413.6
148200410,148,2004,10,Rajasthan,Churu,3.5,0,0,0.9,26.4,15.2,30.5,120.8,15.9,30.1,0,2.4,245.7
148200510,148,2005,10,Rajasthan,Churu,2.4,49.6,21.5,3.9,23.4,56.3,114.5,8.9,79.6,0,0.1,0,360.2
148200610,148,2006,10,Rajasthan,Churu,0,0,17.2,1.3,42.9,42.4,88.9,22,10.5,17.3,0,1.1,243.6
148200710,148,2007,10,Rajasthan,Churu,0,36,21,1.6,4.5,60.5,44.6,80.1,86.7,0,0,0,335
148200810,148,2008,10,Rajasthan,Churu,0,0.1,0.1,18.9,42.1,118.5,57.4,164,42.7,0.1,0.1,0.5,444.5
148200910,148,2009,10,Rajasthan,Churu,7.1,4,2.2,5.5,11.2,51.4,80.4,44.7,5.7,0.6,0,0,212.8
148201010,148,2010,10,Rajasthan,Churu,5,0,6,0,0,70.7,142.8,180.8,204.2,0,15,23.3,647.8
148201110,148,2011,10,Rajasthan,Churu,0,14.2,8.7,5.8,35.5,168.8,101.7,216,109.2,0,0,0,659.9
148201210,148,2012,10,Rajasthan,Churu,0.9,0,0,17.7,26.2,0.3,104.4,230.2,42.9,2.2,0,5,429.8
148201310,148,2013,10,Rajasthan,Churu,28.6,32.6,2.7,3.6,1,31.8,162.3,140.9,48.2,7.1,9.1,0,467.9
148201410,148,2014,10,Rajasthan,Churu,6.5,16.6,22.6,14.5,54.4,46,170.4,57.4,91.6,0.9,0,0,480.9
148201510,148,2015,10,Rajasthan,Churu,3.8,1.6,63.9,54.9,22.7,47.5,214.4,116.3,9.2,1.7,0.1,0,536.1
148201610,148,2016,10,Rajasthan,Churu,0,2.8,16.9,0,25.5,49.7,192.8,141.9,24,29.4,0,0,483
148201710,148,2017,10,Rajasthan,Churu,20.7,0,0.5,3.7,45.8,77.5,106.5,67.6,28.3,0,4.2,2.4,357.2
149199010,149,1990,10,Rajasthan,Dungarpur,0,10.4,0,0,29.1,128.3,274.2,412.5,157.9,9,3,0,1024.4
149199110,149,1991,10,Rajasthan,Dungarpur,0,0,0,0,0,44,450,70.2,19.6,0,0,0,583.8
149199210,149,1992,10,Rajasthan,Dungarpur,0,0,0,0,14.2,24.2,262.8,215.7,123.8,9.1,5,0,654.8
149199310,149,1993,10,Rajasthan,Dungarpur,0,4,0,0,0,93.5,472.5,32,76,3,11,0,692
149199410,149,1994,10,Rajasthan,Dungarpur,7,0,0,0,0,220.5,329.7,366,311.9,0,4.8,0,1239.9
149199510,149,1995,10,Rajasthan,Dungarpur,27,0,0,0,0,37.9,236.1,107.5,86.2,0,0,1,495.7
149199610,149,1996,10,Rajasthan,Dungarpur,3,0,0,0,3,99,282,265,128,14,0,0,794
149199710,149,1997,10,Rajasthan,Dungarpur,0,0,0,2.4,0,56.8,240.6,297.2,95.3,8.5,5.8,3,709.6
149199810,149,1998,10,Rajasthan,Dungarpur,0,0,0,2.4,0,56.8,198.1,148.5,273.5,52,0.8,0,732.1
149199910,149,1999,10,Rajasthan,Dungarpur,0,1.8,0,0,5.6,158.6,221.4,43.2,65.5,34.3,0,0,530.4
149200010,149,2000,10,Rajasthan,Dungarpur,0,0,0,0,20,34.5,202.9,122,21.7,0,0,0,401.1
149200110,149,2001,10,Rajasthan,Dungarpur,0,0,0,0,0.2,143.5,283.3,161.2,0.9,8.4,0,0,597.5
149200210,149,2002,10,Rajasthan,Dungarpur,0,0.3,0,0,0,143.6,4.2,135.2,96.5,0.8,0,0.1,380.7
149200310,149,2003,10,Rajasthan,Dungarpur,0,37.3,0,0,0,96.1,313.9,153.5,71.2,0,0,0,672
149200410,149,2004,10,Rajasthan,Dungarpur,0,0,0,0,0,90,103.8,591.3,31,0,0,0,816.1
149200510,149,2005,10,Rajasthan,Dungarpur,0,0,0,0,3,76.8,288,100,160.8,0,0,0,628.6
149200610,149,2006,10,Rajasthan,Dungarpur,0,0,0,0,0,158.7,345.7,659.3,205.7,0,0,0,1369.4
149200710,149,2007,10,Rajasthan,Dungarpur,0,0,0,0,0,48,477.3,333,87.3,0,0,0,945.6
149200810,149,2008,10,Rajasthan,Dungarpur,0,0,0,1,0,10,184,137.7,91.7,0,0,0,424.4
149200910,149,2009,10,Rajasthan,Dungarpur,0,0,0.7,0,0,35.1,363.3,238.3,61.2,14.8,0,0,713.4
149201010,149,2010,10,Rajasthan,Dungarpur,0,0,0,0,0,25.6,178.9,253.8,106.8,0,42.4,0.3,607.8
149201110,149,2011,10,Rajasthan,Dungarpur,0,0,0,0,0,15.3,275.8,476.6,196.4,0,0,0,964.1
149201210,149,2012,10,Rajasthan,Dungarpur,0,0,0,0,0,4.5,273.5,344.7,306.8,0,0,0,929.5
149201310,149,2013,10,Rajasthan,Dungarpur,0,13.3,0,8.8,0,73.8,402.5,190,198.1,68.8,0,0,955.3
149201410,149,2014,10,Rajasthan,Dungarpur,35.8,6.8,0,3.6,3,0.3,226.3,135,236.2,0,0,0,647
149201510,149,2015,10,Rajasthan,Dungarpur,0,0,19.1,7.1,0,149.5,384.3,84.8,48.2,0,0,0,693
149201610,149,2016,10,Rajasthan,Dungarpur,0,0,0,0,0,53.7,342.8,409.8,37,37.8,0,0,881.1
149201710,149,2017,10,Rajasthan,Dungarpur,0,0,0,0,0.3,79.1,433.8,227.3,85,0,0,6.3,831.8
150199010,150,1990,10,Rajasthan,Ganganagar,0,47,0,0,0,7,41,136,25,0,0,10,266
150199110,150,1991,10,Rajasthan,Ganganagar,0,15,0,31,5,117,1,30,31,0,0,0,230
150199210,150,1992,10,Rajasthan,Ganganagar,4,21,0,7,0,7,75,110,127,0,3,0,354
150199310,150,1993,10,Rajasthan,Ganganagar,0,0,18,0,16,87.5,84,0,17.5,0,0,0,223
150199410,150,1994,10,Rajasthan,Ganganagar,11,5,0,8,0,5,229.2,24,59,0,0,0,341.2
150199510,150,1995,10,Rajasthan,Ganganagar,10,0,5,5.3,6,57,111.7,73.5,0,4.5,0,0,273
150199610,150,1996,10,Rajasthan,Ganganagar,0,0,9,11,0,168,26,10,0,37,0,0,261
150199710,150,1997,10,Rajasthan,Ganganagar,0,22.9,4.6,5.6,3.4,23.3,90.9,103.3,14.4,79.6,6,2.1,356.1
150199810,150,1998,10,Rajasthan,Ganganagar,0,22.9,4.6,5.6,3.4,23.3,64.5,11.7,70.6,15.9,0,0,222.5
150199910,150,1999,10,Rajasthan,Ganganagar,22.2,1.4,2,0,35.7,38,54.3,5.9,0.7,0,0,0,160.2
150200010,150,2000,10,Rajasthan,Ganganagar,0,1.7,0,0,0,2.7,104.9,17.1,3.3,0,0,0,129.7
150200110,150,2001,10,Rajasthan,Ganganagar,0.3,1.4,1.6,8.1,62.3,58.7,117.3,41.6,0.1,0,0,0,291.4
150200210,150,2002,10,Rajasthan,Ganganagar,0,1.8,3.2,0.1,20.2,20.3,0,13.6,18.9,1.1,4.9,4.9,89
150200310,150,2003,10,Rajasthan,Ganganagar,0,38.3,0.8,0,0.7,22,98,67.7,32,0,0,0,259.5
150200410,150,2004,10,Rajasthan,Ganganagar,4.6,0.5,0,0.3,14.1,41.6,2.5,57.1,1.4,27.5,0,14.6,164.2
150200510,150,2005,10,Rajasthan,Ganganagar,8.9,65.9,29.3,2.2,32.4,10,23.4,0.5,32.6,0,5,0,210.2
150200610,150,2006,10,Rajasthan,Ganganagar,5.9,0,25.6,0.5,14,49.1,17.2,38,13,0,1.5,5,169.8
150200710,150,2007,10,Rajasthan,Ganganagar,0,51.3,8.1,11.4,1.3,129.1,45.1,39.9,58.4,0,0,0.9,345.5
150200810,150,2008,10,Rajasthan,Ganganagar,2,0.8,0,2.7,5.5,60.9,38.3,123.8,29.6,0,0,0.4,264
150200910,150,2009,10,Rajasthan,Ganganagar,3.7,2.4,9.7,4.7,0.5,3.5,82.2,25.9,35.4,0,0,0,168
150201010,150,2010,10,Rajasthan,Ganganagar,2,0,0,0,2,23.3,73.8,147.1,74.3,0.2,0,3.1,325.8
150201110,150,2011,10,Rajasthan,Ganganagar,0,14,0,6.1,22.6,12.6,29.8,159,127,0,0,0,371.1
150201210,150,2012,10,Rajasthan,Ganganagar,0.8,0.2,0,10.5,0.1,10.1,57,67.2,99.9,10.5,0,2.5,258.8
150201310,150,2013,10,Rajasthan,Ganganagar,3.8,49.5,1.7,7.3,0,18.1,50.6,93.4,4.8,0.7,3.4,0,233.3
150201410,150,2014,10,Rajasthan,Ganganagar,0.3,12.3,23.5,8.5,33.4,25.3,77.2,17.8,150.6,2.2,0,0,351.1
150201510,150,2015,10,Rajasthan,Ganganagar,4.4,2,54.3,24.4,8.6,28.2,116.8,59.1,80,1.1,0,0,378.9
150201610,150,2016,10,Rajasthan,Ganganagar,0,8.9,17.4,1,0.6,9.7,29.4,76.3,17.2,0.1,0,0,160.6
150201710,150,2017,10,Rajasthan,Ganganagar,3.6,2.1,0.1,4.3,10.7,46.5,38.5,17.2,45.4,0,2,3.4,173.8
151199010,151,1990,10,Rajasthan,Jaipur,0,78.2,0,0,5.8,67,250,186,92.5,0,15,0,694.5
151199110,151,1991,10,Rajasthan,Jaipur,0,0,0,0,0,23,176,291,46,0,0,25,561
151199210,151,1992,10,Rajasthan,Jaipur,18.5,0,4,0,25,2.5,316.5,234.5,141,0,0,0,742
151199310,151,1993,10,Rajasthan,Jaipur,0,26,0,0,0,112,174.4,79.1,101.5,0,0,0,493
151199410,151,1994,10,Rajasthan,Jaipur,39,0,0,5,2,109,267,212,79,0,0,0,713
151199510,151,1995,10,Rajasthan,Jaipur,28.5,0,14,0,0,2,168,523.8,18.5,0,0,0,754.8
151199610,151,1996,10,Rajasthan,Jaipur,6,2,0,0,11,160,161,302,229,16,0,0,887
151199710,151,1997,10,Rajasthan,Jaipur,0,5.2,9.1,7.3,6.6,37.6,196.3,206.9,100.3,138,20.1,13.7,741.1
151199810,151,1998,10,Rajasthan,Jaipur,0,5.2,9.1,7.3,6.6,37.6,285.6,121.5,125.4,28.4,6.3,0,633
151199910,151,1999,10,Rajasthan,Jaipur,2.1,9.7,0,0,14.3,44.4,198.2,80.4,58.3,22.5,1.6,0,431.5
151200010,151,2000,10,Rajasthan,Jaipur,0.2,2.1,1.1,6.4,27.5,15.7,193.9,92.8,35.5,0.7,0,0,375.9
151200110,151,2001,10,Rajasthan,Jaipur,0.2,0,1.2,12.7,60.9,92.8,165.1,70.3,6.8,21,0,0,431
151200210,151,2002,10,Rajasthan,Jaipur,3.3,17,0,1.3,15.2,40.2,13.2,83,13.7,1.2,1.1,18.1,207.3
151200310,151,2003,10,Rajasthan,Jaipur,9,35.7,1.1,0,7,80.6,277.2,134.3,88.3,1.2,0,6.4,640.8
151200410,151,2004,10,Rajasthan,Jaipur,3.3,0,0,1.1,24.3,37.5,69.1,294.2,13.7,101,0.1,0,544.3
151200510,151,2005,10,Rajasthan,Jaipur,1.8,3.6,13.6,13.9,16,148.4,226.4,22.1,139.7,0,0,0,585.5
151200610,151,2006,10,Rajasthan,Jaipur,0,0.2,7.1,0.2,24.9,36.4,159.7,41.8,38.3,0.9,0,0,309.5
151200710,151,2007,10,Rajasthan,Jaipur,0.6,8.2,10,0.4,2.5,25.1,113,160,100.1,0,0,0.2,420.1
151200810,151,2008,10,Rajasthan,Jaipur,0,0,0,7,13,166.3,120.1,132.7,114.3,0.2,0,0,553.6
151200910,151,2009,10,Rajasthan,Jaipur,0,0,1.6,0.3,3,33.6,114.2,102.2,36.6,3.5,0,0,295
151201010,151,2010,10,Rajasthan,Jaipur,0,10,0,6,0,18.3,194.8,295.4,159.6,0.9,58,9.3,752.3
151201110,151,2011,10,Rajasthan,Jaipur,0,35.3,0,2.4,7.1,113.9,130.6,232.7,144.6,0,0,0,666.6
151201210,151,2012,10,Rajasthan,Jaipur,0,0,0,4.5,4.2,1.5,118.4,407.4,98.6,0.3,0,0,634.9
151201310,151,2013,10,Rajasthan,Jaipur,0.1,31.8,0.5,3,2.2,91.6,196.3,262,41.7,15.3,0.6,0,645.1
151201410,151,2014,10,Rajasthan,Jaipur,18.2,10.8,17.9,5,11.7,24.9,132.1,232.1,106.6,14.7,0,0,574
151201510,151,2015,10,Rajasthan,Jaipur,9.5,0.1,69.2,23.7,0.2,67.4,207.5,72.4,8.7,12.9,0.5,0,472.1
151201610,151,2016,10,Rajasthan,Jaipur,0.4,1.9,3.2,0,11.8,37,299,200.3,33.3,20.1,0,0,607
151201710,151,2017,10,Rajasthan,Jaipur,20.9,0,5,0.4,11.4,89.5,126.4,99.6,27.3,0,0,4.7,385.2
152199010,152,1990,10,Rajasthan,Jaisalmer,0,19,0,0,6,0,3,69.3,5,0,0,4.8,107.1
152199110,152,1991,10,Rajasthan,Jaisalmer,2.2,2.8,0,0,0,44,17.8,62.7,0,0,0,0,129.5
152199210,152,1992,10,Rajasthan,Jaisalmer,4.8,3.2,3.4,0,1.6,1.2,101,73.8,35,3.6,5,0,232.6
152199310,152,1993,10,Rajasthan,Jaisalmer,4.2,3,0,0,1.8,85,231.2,0,45.5,0,0,0,370.7
152199410,152,1994,10,Rajasthan,Jaisalmer,0,0,0,14,0,15.2,88,34.8,44,0,0,0,196
152199510,152,1995,10,Rajasthan,Jaisalmer,0,15,0,76,0,34.8,204.2,44.5,0,22,0,0,396.5
152199610,152,1996,10,Rajasthan,Jaisalmer,1.8,0,0,0,47.7,94,33.5,7,6,0,0,0,190
152199710,152,1997,10,Rajasthan,Jaisalmer,0,12.5,2.2,0,0,21.6,24.6,42.3,4.3,49.5,1.2,0,158.2
152199810,152,1998,10,Rajasthan,Jaisalmer,0,12.5,2.2,0,0,21.6,54.6,33.6,112.6,63.8,0,0,300.9
152199910,152,1999,10,Rajasthan,Jaisalmer,4.4,2,0,0,90.8,16.7,20.8,133.5,0,4.5,0,0,272.7
152200010,152,2000,10,Rajasthan,Jaisalmer,0,0,0,2.3,0,2.5,161.8,17.7,0.7,0,0.3,0,185.3
152200110,152,2001,10,Rajasthan,Jaisalmer,0,0,0,7.7,9,43.8,118.2,35.7,2.8,2.3,0,0,219.5
152200210,152,2002,10,Rajasthan,Jaisalmer,0,0,0.3,1,7,15.3,0,0,9,0,3,8.3,43.9
152200310,152,2003,10,Rajasthan,Jaisalmer,0.2,16.8,0,0,1.3,23.7,112,63.8,0,0,0,0,217.8
152200410,152,2004,10,Rajasthan,Jaisalmer,1.7,0,0,0.2,0.1,9.7,5.6,41.7,2.5,10.4,0,6.5,78.4
152200510,152,2005,10,Rajasthan,Jaisalmer,0,0.1,0.6,1.7,19.6,23.2,29.7,12.3,52.3,0,0,0,139.5
152200610,152,2006,10,Rajasthan,Jaisalmer,0,0,7.5,2,0,28.5,5.4,273.9,4,0.5,0,3.6,325.4
152200710,152,2007,10,Rajasthan,Jaisalmer,0,11.7,13.1,1.7,2.8,4.1,44.1,88.6,21.5,0,0,0.8,188.4
152200810,152,2008,10,Rajasthan,Jaisalmer,1.4,0.4,0,0.4,1.4,5.1,52.9,153.7,11.3,0,0,20.6,247.2
152200910,152,2009,10,Rajasthan,Jaisalmer,0.4,3.3,0.1,0.5,0,23.6,40.4,19,5.5,0,0,0,92.8
152201010,152,2010,10,Rajasthan,Jaisalmer,2,0,0,4,0,83.3,95.5,130.3,52.4,2,9.3,0,378.8
152201110,152,2011,10,Rajasthan,Jaisalmer,0,17.2,0.8,0,1.2,4.7,60.8,123.9,99.5,0,0,0,308.1
152201210,152,2012,10,Rajasthan,Jaisalmer,0,0,0,11.8,3.2,9.6,17,96.5,86.4,0.1,0,0,224.6
152201310,152,2013,10,Rajasthan,Jaisalmer,0,19,11.3,2,2,29.3,43.8,120.4,5.7,3.6,0,0,237.1
152201410,152,2014,10,Rajasthan,Jaisalmer,0,0,0,12,11.5,0.9,45.3,31.1,13.4,0,0,0,114.2
152201510,152,2015,10,Rajasthan,Jaisalmer,0,0,16.8,14.9,7.8,40.1,169.7,44.2,51.1,0.1,0,0,344.7
152201610,152,2016,10,Rajasthan,Jaisalmer,0,1.1,3.1,0,4.4,20.5,25.2,92.1,1.1,6.2,0,0,153.7
152201710,152,2017,10,Rajasthan,Jaisalmer,3.1,0,10.2,4.7,26.5,44.7,160.1,20.5,0.7,0,0,2.5,273
153199010,153,1990,10,Rajasthan,Jalore,0,0,0,0,0,9,541.8,404.2,84.4,0,0,0,1039.4
153199110,153,1991,10,Rajasthan,Jalore,0,0,0,0,0,18.8,104.2,18.4,0,22.6,0,0,164
153199210,153,1992,10,Rajasthan,Jalore,33,0,0,0,24.8,4,195.2,128.2,359.8,0,0,0,745
153199310,153,1993,10,Rajasthan,Jalore,0,1.4,0,0,0,20,267.6,2.4,103.2,0,0,0,394.6
153199410,153,1994,10,Rajasthan,Jalore,11.4,0,0,0,0,61.2,374.8,182.6,102.8,0,0,0,732.8
153199510,153,1995,10,Rajasthan,Jalore,5.2,0.2,0.2,0,0,23.6,479.4,43.8,6.4,21.3,0,0,580.1
153199610,153,1996,10,Rajasthan,Jalore,2.5,0,0,16.2,12.2,125.2,74.3,95.4,15.9,0,0,0,341.7
153199710,153,1997,10,Rajasthan,Jalore,0,0.3,2.4,8.5,0,51.1,108.8,243.5,94.8,28.9,4.3,1.8,544.4
153199810,153,1998,10,Rajasthan,Jalore,0,0.3,2.4,8.5,0,51.1,35.8,16,64.8,102.3,1,0,282.2
153199910,153,1999,10,Rajasthan,Jalore,0.9,9.4,0,0,31.5,20.3,56,64.8,10.6,68.2,0,0,261.7
153200010,153,2000,10,Rajasthan,Jalore,0,0,0,5.8,3.5,10.4,240.8,43.5,7.8,0.1,0,0,311.9
153200110,153,2001,10,Rajasthan,Jalore,0,0,0,1.7,1.5,54.3,202.9,81.9,0,19.7,0,0,362
153200210,153,2002,10,Rajasthan,Jalore,0,0,0,0.2,2.7,83.3,4.2,23.7,57.4,0,0.8,0.7,173
153200310,153,2003,10,Rajasthan,Jalore,0.1,81.2,0,0,0,105.6,366,159,11.2,0,0,0,723.1
153200410,153,2004,10,Rajasthan,Jalore,0,0,0,0,0,41.8,23,129.9,39.5,20,0,0,254.2
153200510,153,2005,10,Rajasthan,Jalore,0,0,0,4.5,7.6,37.8,158.9,73.5,146.6,0,0,0,428.9
153200610,153,2006,10,Rajasthan,Jalore,0,0,1,0,0,35.9,99.7,510.9,111.7,0,0.6,0,759.8
153200710,153,2007,10,Rajasthan,Jalore,0,2.4,3.3,0,0,19,156.5,115.7,15.3,0,0,0,312.2
153200810,153,2008,10,Rajasthan,Jalore,0,0,0,0.7,1.9,42.8,98.2,141,56.5,0.9,0,6.1,348.1
153200910,153,2009,10,Rajasthan,Jalore,0,0,16,0,0,24.6,132,17.3,2.1,0,0,0,192
153201010,153,2010,10,Rajasthan,Jalore,0,0,0,0,0,8.5,358.1,240.5,82.9,5.5,133.8,1.3,830.6
153201110,153,2011,10,Rajasthan,Jalore,0,6.7,0,0,1.7,0,192.7,300.1,188.1,0,0,0,689.3
153201210,153,2012,10,Rajasthan,Jalore,0.2,0,0,0,0,0.5,85.1,100.6,96.7,0,0,0,283.1
153201310,153,2013,10,Rajasthan,Jalore,17.7,9.4,0,3.7,1.1,70.9,147.9,155.6,166,35.2,0,0,607.5
153201410,153,2014,10,Rajasthan,Jalore,0,0,0,7.2,5.4,3.6,125.3,57,156.7,0,0,0,355.2
153201510,153,2015,10,Rajasthan,Jalore,0,0,1.2,9.6,2.3,86.8,499.3,74.4,16.6,0,0,0,690.2
153201610,153,2016,10,Rajasthan,Jalore,0,0,0.4,0,0,25.3,64.4,331.9,13.9,47.4,0,0,483.3
153201710,153,2017,10,Rajasthan,Jalore,4.8,0,0,0,13.7,83.4,757.4,38.1,14,0,0,0.3,911.7
154199010,154,1990,10,Rajasthan,Jhalawar,0,0,0,0,0,211.9,0,654.8,160.6,0,0,0,1027.3
154199110,154,1991,10,Rajasthan,Jhalawar,0,0,0,0,0,0,301.4,369.4,44,0,0,0,714.8
154199210,154,1992,10,Rajasthan,Jhalawar,0,0,0,0,26,26,179,352,0,228,25,0,836
154199310,154,1993,10,Rajasthan,Jhalawar,0,3,12,0,0,210,275.6,308,305,0,0,0,1113.6
154199410,154,1994,10,Rajasthan,Jhalawar,0,25,0,0,2,144,399.4,305.6,111,0,0,0,987
154199510,154,1995,10,Rajasthan,Jhalawar,32,0,0,0,0,0,203.1,468.6,269.4,0,0,39,1012.1
154199610,154,1996,10,Rajasthan,Jhalawar,11,0,0,0,0,35,430,640,160.4,6,0,0,1282.4
154199710,154,1997,10,Rajasthan,Jhalawar,0,0,1.8,18.2,0,109.2,286.9,356.2,93.3,60.9,79.4,117.7,1123.6
154199810,154,1998,10,Rajasthan,Jhalawar,0,0,1.8,18.2,0,109.2,188.8,190.5,160.5,30.7,3.5,0,703.2
154199910,154,1999,10,Rajasthan,Jhalawar,0.6,37.5,0,0,3.5,85.6,610.4,116.9,268,19.8,0,0,1142.3
154200010,154,2000,10,Rajasthan,Jhalawar,0,0,0,1,35.6,23.4,507.3,115.1,43.7,0,0,0,726.1
154200110,154,2001,10,Rajasthan,Jhalawar,0.3,0.1,0.1,1.7,31.9,175.9,483,253.6,4.7,17.3,0,0,968.6
154200210,154,2002,10,Rajasthan,Jhalawar,0,17,1.2,0,4.6,110.3,32.4,263.2,54.2,0,1.1,0.3,484.3
154200310,154,2003,10,Rajasthan,Jhalawar,1.7,12.1,0,0.4,3.1,121.3,165.7,242,200.2,0,0,2.6,749.1
154200410,154,2004,10,Rajasthan,Jhalawar,8.6,0,0,0,2.5,86.9,149.1,524.9,22,14.8,0,0,808.8
154200510,154,2005,10,Rajasthan,Jhalawar,1.8,0,5.2,3.8,0.6,94.3,342.2,67.5,146.4,0,0,0,661.8
154200610,154,2006,10,Rajasthan,Jhalawar,0,0,11.8,0,14.2,47.1,288.7,536.6,181.8,6.8,0,0,1087
154200710,154,2007,10,Rajasthan,Jhalawar,0,0.8,0,0,0,100.1,278.2,220.7,124.4,0,0,1.8,726
154200810,154,2008,10,Rajasthan,Jhalawar,0,0,1.7,0.5,1.6,127.4,180.1,159.8,136.3,0.5,10.8,0,618.7
154200910,154,2009,10,Rajasthan,Jhalawar,1.5,0,0,0,7,37.9,343.7,118.1,105.2,44.5,0,0,657.9
154201010,154,2010,10,Rajasthan,Jhalawar,5,0,0,0,0,31.4,243.9,201.6,90.3,2.3,46.9,0.5,621.9
154201110,154,2011,10,Rajasthan,Jhalawar,0,0.2,0,0,0.8,390.4,331.3,350.9,154.2,0,0,0,1227.8
154201210,154,2012,10,Rajasthan,Jhalawar,1.1,0,0,0,11.4,20.7,263.9,282.8,109.8,0,0,0.2,689.9
154201310,154,2013,10,Rajasthan,Jhalawar,0.1,28.7,3.3,0,0,160.7,659.4,478.6,65.9,41.1,0.6,0.4,1438.8
154201410,154,2014,10,Rajasthan,Jhalawar,55,29.8,0.1,3,0.5,26.8,237.5,385.4,142.2,0,0,0.6,880.9
154201510,154,2015,10,Rajasthan,Jhalawar,21.3,0,30.7,4.8,0,165.1,624.5,283.9,32.5,1.8,0,0,1164.6
154201610,154,2016,10,Rajasthan,Jhalawar,4.2,0,0.6,0,11.3,91.3,372.6,577.8,70.4,18,0,0,1146.2
