Years, Rice Kharif Area  (000Ha), Rice Kharif Production  (000t), Rice Rabi Area  (000Ha), Rice Rabi Production  (000t), Rice Summer Area  (000Ha), Rice Summer Production  (000t), Rice Total Area  (000Ha), Rice Total Production  (000t), Rice Total Yield  (kg/Ha), Wheat Rabi Area  (000Ha), Wheat Rabi Production  (000t), Wheat Total Area  (000Ha), Wheat Total Production  (000t), Wheat Total Yield  (kg/Ha), Jowar Kharif Area  (000Ha), Jowar Kharif Production  (000t), Jowar Rabi Area  (000Ha), Jowar Rabi Production  (000t), Jowar Summer Area  (000Ha), Jowar Summer Production  (000t), Jowar Total Area  (000Ha), Jowar Total Production  (000t), Jowar Total Yield  (kg/Ha), Bajra Kharif Area  (000Ha), Bajra Kharif Production  (000t), Bajra Rabi Area  (000Ha), Bajra Rabi Production  (000t), Bajra Summer Area  (000Ha), Bajra Summer Production  (000t), Bajra Total Area  (000Ha), Bajra Total Production  (000t), Bajra Total Yield  (kg/Ha), Maize Kharif Area  (000Ha), Maize Kharif Production  (000t), Maize Rabi Area  (000Ha), Maize Rabi Production  (000t), Maize Summer Area  (000Ha), Maize Summer Production  (000t), Maize Total Area  (000Ha), Maize Total Production  (000t), Maize Total Yield  (kg/Ha), Ragi Kharif Area  (000Ha), Ragi Kharif Production  (000t), Ragi Rabi Area  (000Ha), Ragi Rabi Production  (000t), Ragi Summer Area  (000Ha), Ragi Summer Production  (000t), Ragi Total Area  (000Ha), Ragi Total Production  (000t), Ragi Total Yield  (kg/Ha), Barley Kharif Area  (000Ha), Barley Kharif Production  (000t), Barley Rabi Area  (000Ha), Barley Rabi Production  (000t), Barley Total Area  (000Ha), Barley Total Production  (000t), Barley Total Yield  (kg/Ha), Small millets Kharif Area  (000Ha), Small millets Kharif Production  (000t), Small millets Rabi Area  (000Ha), Small millets Rabi Production  (000t), Small millets Summer Area  (000Ha), Small millets Summer Production  (000t), Small millets Total Area  (000Ha), Small millets Total Production  (000t), Small millets Total Yield  (kg/Ha), Gram Rabi Area  (000Ha), Gram Rabi Production  (000t), Gram Total Area  (000Ha), Gram Total Production  (000t), Gram Total Yield  (kg/Ha), Arhar/Tur Kharif Area  (000Ha), Arhar/Tur Kharif Production  (000t), Arhar/Tur Rabi Area  (000Ha), Arhar/Tur Rabi Production  (000t), Arhar/Tur Total Area  (000Ha), Arhar/Tur Total Production  (000t), Arhar Total Yield  (kg/Ha), Urad Kharif Area  (000Ha), Urad Kharif Production  (000t), Urad Rabi Area  (000Ha), Urad Rabi Production  (000t), Urad Summer Area  (000Ha), Urad Summer Production  (000t), Urad Total Area  (000Ha), Urad Total Production  (000t), Urad Total Yield  (kg/Ha), Horse-gram Kharif Area  (000Ha), Horse-gram Kharif Production  (000t), Horse-gram Rabi Area  (000Ha), Horse-gram Rabi Production  (000t), Horse-gram Total Area  (000Ha), Horse-gram Total Production  (000t), Horse-gram Total Yield  (kg/Ha), Masoor Kharif Area  (000Ha), Masoor Kharif Production  (000t), Masoor Rabi Area  (000Ha), Masoor Rabi Production  (000t), Masoor Total Area  (000Ha), Masoor Total Production  (000t), Masoor Total Yield  (kg/Ha), Moong(Green Gram) Kharif Area  (000Ha), Moong(Green Gram) Kharif Production  (000t), Moong(Green Gram) Rabi Area  (000Ha), Moong(Green Gram) Rabi Production  (000t), Moong(Green Gram) Summer Area  (000Ha), Moong(Green Gram) Summer Production  (000t), Moong(Green Gram) Total Area  (000Ha), Moong(Green Gram) Total Production  (000t), Moong Total Yield  (kg/Ha), Moth Kharif Area  (000Ha), Moth Kharif Production  (000t), Moth Total Area  (000Ha), Moth Total Production  (000t), Moth Total Yield  (kg/Ha), Cowpea(Lobia) Kharif Area  (000Ha), Cowpea(Lobia) Kharif Production  (000t), Cowpea(Lobia) Rabi Area  (000Ha), Cowpea(Lobia) Rabi Production  (000t), Cowpea(Lobia) Summer Area  (000Ha), Cowpea(Lobia) Summer Production  (000t), Cowpea(Lobia) Total Area  (000Ha), Cowpea(Lobia) Total Production  (000t), Cowpea Total Yield  (kg/Ha), Peas & beans (Pulses) Rabi Area  (000Ha), Peas & beans (Pulses) Rabi Production  (000t), Peas & beans (Pulses) Total Area  (000Ha), Peas & beans (Pulses) Total Production  (000t), Peas & beans Total Yield  (kg/Ha), Khesari Rabi Area  (000Ha), Khesari Rabi Production  (000t), Khesari Total Area  (000Ha), Khesari Total Production  (000t), Khesari Total Yield  (kg/Ha), Other Kharif pulses Kharif Area  (000Ha), Other Kharif pulses Kharif Production  (000t), Other Kharif pulses Total Area  (000Ha), Other Kharif pulses Total Production  (000t), Other Kharif Pulses Total Yield  (kg/Ha), Other Rabi pulses Rabi Area  (000Ha), Other Rabi pulses Rabi Production  (000t), Other Rabi pulses Total Area  (000Ha), Other Rabi pulses Total Production  (000t), Other Rabi Pulses Total Yield  (kg/Ha), Groundnut Kharif Area  (000Ha), Groundnut Kharif Production  (000t), Groundnut Rabi Area  (000Ha), Groundnut Rabi Production  (000t), Groundnut Summer Area  (000Ha), Groundnut Summer Production  (000t), Groundnut Total Area  (000Ha), Groundnut Total Production  (000t), Groundnut Total Yield  (kg/Ha), Sesamum Kharif Area  (000Ha), Sesamum Kharif Production  (000t), Sesamum Rabi Area  (000Ha), Sesamum Rabi Production  (000t), Sesamum Summer Area  (000Ha), Sesamum Summer Production  (000t), Sesamum Total Area  (000Ha), Sesamum Total Production  (000t), Sesamum Total Yield  (kg/Ha), Rapeseed & Mustard Rabi Area  (000Ha), Rapeseed & Mustard Rabi Production  (000t), Rapeseed & Mustard Total Area  (000Ha), Rapeseed & Mustard Total Production  (000t), Rapeseed & Mustard Total Yield  (kg/Ha), Safflower Rabi Area  (000Ha), Safflower Rabi Production  (000t), Safflower Total Area  (000Ha), Safflower Total Production  (000t), Safflower Total Yield  (kg/Ha), Castor seed Kharif Area  (000Ha), Castor seed Kharif Production  (000t), Castor seed Rabi Area  (000Ha), Castor seed Rabi Production  (000t), Castor seed Total Area  (000Ha), Castor seed Total Production  (000t), Castor Total Yield  (kg/Ha), Linseed Rabi Area  (000Ha), Linseed Rabi Production  (000t), Linseed Total Area  (000Ha), Linseed Total Production  (000t), Linseed Total Yield  (kg/Ha), Sunflower Kharif Area  (000Ha), Sunflower Kharif Production  (000t), Sunflower Rabi Area  (000Ha), Sunflower Rabi Production  (000t), Sunflower Summer Area  (000Ha), Sunflower Summer Production  (000t), Sunflower Total Area  (000Ha), Sunflower Total Production  (000t), Sunflower Total Yield  (kg/Ha), Soyabean Kharif Area  (000Ha), Soyabean Kharif Production  (000t), Soyabean Total Area  (000Ha), Soyabean Total Production  (000t), Soyabean Total Yield  (kg/Ha), Niger seed Kharif Area  (000Ha), Niger seed Kharif Production  (000t), Niger seed Rabi Area  (000Ha), Niger seed Rabi Production  (000t), Niger seed Total Area  (000Ha), Niger seed Total Production  (000t), Nigerseed Total Yield  (kg/Ha), Other oilseeds Kharif Area  (000Ha), Other oilseeds Kharif Production  (000t), Other oilseeds Rabi Area  (000Ha), Other oilseeds Rabi Production  (000t), Other oilseeds Summer Area  (000Ha), Other oilseeds Total Production  (000t), Other oilseeds Total Yield  (kg/Ha), Sugarcane Kharif Area  (000Ha), Sugarcane Rabi Area  (000Ha), Sugarcane Total Area  (000Ha), Sugarcane Total Yield  (kg/Ha), Cotton(lint) Kharif Area  (000Ha), Cotton(lint) Kharif Production  (000t), Cotton(lint) Rabi Area  (000Ha), Cotton(lint) Rabi Production  (000t), Cotton(lint) Total Area  (000Ha), Cotton(lint) Total Production  (000t), Cotton(lint) Total Yield  (kg/Ha), Jute Kharif Area  (000Ha), Jute Kharif Production  (000t), Jute Total Area  (000Ha), Jute Total Production  (000t), Jute Total Yield  (kg/Ha), Mesta Kharif Area  (000Ha), Mesta Kharif Production  (000t), Mesta Total Area  (000Ha), Mesta Total Production  (000t), Mesta Total Yield  (kg/Ha), Sannhamp Kharif Area  (000Ha), Sannhamp Kharif Production  (000t), Sannhamp Total Area  (000Ha), Sannhamp Total Production  (000t), Sannhamp Total Yield  (kg/Ha), Tobacco Kharif Area  (000Ha), Tobacco Kharif Production  (000t), Tobacco Rabi Area  (000Ha), Tobacco Rabi Production  (000t), Tobacco Total Area  (000Ha), Tobacco Total Production  (000t), Tobacco Total Yield  (kg/Ha), Onion Kharif Area  (000Ha), Onion Kharif Production  (000t), Onion Rabi Area  (000Ha), Onion Rabi Production  (000t), Onion Summer Area  (000Ha), Onion Summer Production  (000t), Onion Total Area  (000Ha), Onion Total Production  (000t), Onion Total Yield  (kg/Ha), Potato Kharif Area  (000Ha), Potato Kharif Production  (000t), Potato Rabi Area  (000Ha), Potato Rabi Production  (000t), Potato Summer Area  (000Ha), Potato Summer Production  (000t), Potato Total Area  (000Ha), Potato Total Production  (000t), Potato Total Yield  (kg/Ha), Sweet Potato Kharif Area  (000Ha), Sweet Potato Kharif Production  (000t), Sweet Potato Rabi Area  (000Ha), Sweet Potato Rabi Production  (000t), Sweet Potato Total Area  (000Ha), Sweet Potato Total Production  (000t), Sweet Potato Total Yield  (kg/Ha), Turmeric Kharif Area  (000Ha), Turmeric Kharif Production  (000t), Turmeric Total Area  (000Ha), Turmeric Total Production  (000t), Turmeric Total Yield  (kg/Ha), Coriander Rabi Area  (000Ha), Coriander Rabi Production  (000t), Coriander Total Area  (000Ha), Coriander Total Production  (000t), Coriander Total Yield  (kg/Ha), Tapioca Kharif Area  (000Ha), Tapioca Kharif Production  (000t), Tapioca Total Area  (000Ha), Tapioca Total Production  (000t), Tapioca Total Yield  (kg/Ha), Arecanut Kharif Area  (000Ha), Arecanut Kharif Production  (000t), Arecanut Rabi Area  (000Ha), Arecanut Rabi Production  (000t), Arecanut Total Area  (000Ha), Arecanut Total Production  (000t), Arecanut Total Yield  (kg/Ha), Coconut  Total Area  (000Ha), Coconut Total Production  (000t), Coconut Total Yield  (kg/Ha), Cashewnut Kharif Area  (000Ha), Cashewnut Kharif Production  (000t), Cashewnut Total Area  (000Ha), Cashewnut Total Production  (000t), Cashewnut Total Yield  (kg/Ha), Banana Kharif Area  (000Ha), Banana Kharif Production  (000t), Banana Summer Area  (000Ha), Banana Summer Production  (000t), Banana Total Area  (000Ha), Banana Total Production  (000t), Banana Total Yield  (kg/Ha), Dry chillies Kharif Area  (000Ha), Dry chillies Kharif Production  (000t), Dry chillies Rabi Area  (000Ha), Dry chillies Rabi Production  (000t), Dry chillies Summer Area  (000Ha), Dry chillies Summer Production  (000t), Dry chillies Total Area  (000Ha), Dry chillies Total Production  (000t), Dry chillies Total Yield  (kg/Ha), Garlic Rabi Area  (000Ha), Garlic Rabi Production  (000t), Garlic Total Area  (000Ha), Garlic Total Production  (000t), Garlic Total Yield  (kg/Ha), Ginger Kharif Area  (000Ha), Ginger Kharif Production  (000t), Ginger Total Area  (000Ha), Ginger Total Production  (000t), Ginger Total Yield  (kg/Ha), Black pepper Total Area  (000Ha), Black pepper Total Production  (000t), Black pepper Total Yield  (kg/Ha), Cardamom Total Area  (000Ha), Cardamom Total Production  (000t), Cardamom Total Yield  (kg/Ha), Guar seed Kharif Area  (000Ha), Guar seed Kharif Production  (000t), Guar seed Total Area  (000Ha), Guar seed Total Production  (000t), Guar seed Total Yield  (kg/Ha), Total  agricultural credit (in 000Rs), Agricultural credit direct (in 000Rs),Count of Agricultural credit indirect (in 000Rs),  Total  credit (in 000Rs), Mango Area (000Ha), Mango Production (000t), Orange  Area (000Ha), Orange Production (000t), Sweet Orange Area (000Ha), Sweet Orange Production (000t),  Mandarin Orange Area (000Ha),  Mandarin Orange Production (000t), Orange(Santra) Area (000Ha), Orange(Santra) Production (000t), Malta Area (000Ha), Malta Production (000t), Mausmi Area (000Ha), Banana Area (000Ha), Banana Production (000t), Grapes Area (000Ha), Grapes Production (000t), Guava Area (000Ha), Guava Production (000t), Papaya Area (000Ha), Papaya Production (000t), Water Melon Area (000Ha), Water Melon Production (000t), Litchi Area (000Ha), Litchi Production (000t), Custard Apple Area (000Ha), Custard Apple Production (000t), Aonla Area (000Ha), Aonla Production (000t),  Amla Area (000Ha),  Amla Production (000t), Ber Area (000Ha), Ber Production (000t), Jack fruit Area (000Ha), Jack fruit Production (000t), Sapota  Area (000Ha), Sapota Production (000t), Pomegranate Area (000Ha), Pomegranate Production (000t), Pine Apple Area (000Ha), Pine Apple Production (000t), Lemon Area (000Ha), Lemon Production (000t), K.Lime Area (000Ha), K.Lime Production (000t), Galgal Area (000Ha), Galgal Production (000t), Musk Melon Area (000Ha), Musk Melon Production (000t), Pear Area (000Ha), Pear Production (000t), Date palm Area (000Ha), Date palm Production (000t), Peach Area (000Ha), Peach Production (000t), Plum Area (000Ha), Plum Production (000t), Jamun Area (000Ha), Jamun Production (000t), Bael Area (000Ha), Bael Production (000t), Strawberry Area (000Ha), Strawberry Production (000t),  Apple Area (000Ha),  Apple Production (000t),  Apricot Area (000Ha),  Apricot Production (000t),  Cherry Area (000Ha),  Cherry Production (000t), Almond Area (000Ha), Almond Production (000t), Persimon Area (000Ha), Persimon Production (000t), Olive Area (000Ha), Olive Production (000t), Kiwi Area (000Ha), Kiwi Production (000t), Walnut Area (000Ha), Walnut Production (000t), Picanut Area (000Ha), Picanut Production (000t), Loquat Area (000Ha), Loquat Production (000t), Fig Area (000Ha), Fig Production (000t), Phalsa Area (000Ha), Mulberry Area (000Ha),Count of Dragon Fruit Area (000Ha),Count of Dragon Fruit Production (000t), Citrus Area (000Ha), Citrus Production (000t), Other citrus Area (000Ha), Other citrus Production (000t), Arecanut Area (000Ha), Arecanut Production (000t), Cashew Nut Area (000Ha), Cashew Nut Production (000t), Coconut Area (000Ha), Coconut Production (000t), Other Fruits Area (000Ha), Other Fruits Production (000t), Total Fruits  Area (000Ha), Total Fruits  Production (000t), Chilli Area (000Ha), Chilli Production (000t), Dry Chillies Area (000Ha), Dry Chillies Production (000t), Paprika Area (000Ha), Paprika Production (000t), Methi Area (000Ha), Methi Production (000t), Ajwain Area (000Ha), Ajwain Production (000t), Karayat Area (000Ha), Karayat Production (000t), Cumin Area (000Ha), Cumin Production (000t), Black Cumin Area (000Ha), Black Cumin Production (000t), Fennel Area (000Ha), Fennel Production (000t), Fenugreek Area (000Ha), Fenugreek Production (000t), Isabgul Area (000Ha), Isabgul Production (000t), Suva Area (000Ha), Suva Production (000t), Dill Area (000Ha), Dill Production (000t), Tamarind Area (000Ha), Tamarind Production (000t), Clove Area (000Ha), Clove Production (000t), Cinnamom Area (000Ha), Cinnamom Production (000t), Cloves & Cinnamon Area (000Ha), Cloves & Cinnamon Production (000t), Vanilla Area (000Ha), Vanilla Production (000t), Mint Area (000Ha), Mint Production (000t), Betelvine Area (000Ha), Betelvine Production (000t), Pepper Area (000Ha), Pepper Production (000t), Red Pepper  Area (000Ha), Red Pepper  Production (000t), Black Pepper Area (000Ha), Black Pepper Production (000t), Radhuni Area (000Ha), Radhuni Production (000t), Cocoa Area (000Ha), Cocoa Production (000t), Ginger Area (000Ha), Ginger Production (000t), Ginger (Dry) Area (000Ha), Ginger (Dry) Production (000t), Garlic Area (000Ha), Garlic Production (000t), Turmeric Area (000Ha), Turmeric Production (000t), Cardamom Area (000Ha), Cardamom Production (000t), Coriander Area (000Ha), Coriander Production (000t), Other Spices Area (000Ha), Other Spices Production (000t), Total Spices Area (000Ha), Total Spices Production (000t),  Potato Area (000Ha),  Potato Production (000t),  Sweet Potato Area (000Ha),  Sweet Potato Production (000t),  Onion Area (000Ha),  Onion Production (000t),Count of  Green onion Area (000Ha),Count of  Green onion Production (000t),  Tomato Area (000Ha),  Tomato Production (000t),  Ladys finger Area (000Ha),  Ladys finger Production (000t),  Brinjal Area (000Ha),  Brinjal Production (000t),  Cauliflower Area (000Ha),  Cauliflower Production (000t),  Cabbage Area (000Ha),  Cabbage Production (000t),  Knol Khol Area (000Ha),  Knol Khol Production (000t),  Pumpkin Area (000Ha),  Pumpkin Production (000t),  Mushroom Area (000Ha),  Mushroom Production (000t),  Drum Stick Area (000Ha),  Drum Stick Production (000t),  Ridge Gourd Area (000Ha),  Ridge Gourd Production (000t),  Ghosali Area (000Ha),  Ghosali Production (000t),  Sponge Gourd Area (000Ha),  Sponge Gourd Production (000t),  Bottle Gourd Area (000Ha),  Bottle Gourd Production (000t),  Bitter Gourd Area (000Ha),  Bitter Gourd Production (000t),  Snake gourd Area (000Ha),  Snake gourd Production (000t),  Tinda Area (000Ha),  Tinda Production (000t),  Kundru/Perwal Area (000Ha),  Kundru/Perwal Production (000t),  Cucurbits Area (000Ha),  Cucurbits Production (000t),  Pointed gourd Area (000Ha),  Pointed gourd Production (000t),  Ashgourd Area (000Ha),  Ashgourd Production (000t),  Little Gourd Area (000Ha),  Little Gourd Production (000t), Gourds &  Coccinia Area (000Ha), Gourds &  Coccinia Production (000t), Other Gourd Varieties Area (000Ha), Other Gourd Varieties Production (000t),  Gourds Area (000Ha),  Gourds Production (000t),  Cowpea Area (000Ha),  Cowpea Production (000t),  Green Peas Area (000Ha),  Green Peas Production (000t),  Peas Area (000Ha),  Peas Production (000t),  Cluster beans Area (000Ha),  Cluster beans Production (000t),  Beans Area (000Ha),  Beans Production (000t),  French Bean Area (000Ha),  French Bean Production (000t), Beans (All Inc Lab-lab(Sem) Area (000Ha), Beans (All Inc Lab-lab(Sem) Production (000t),  Lab Lab Area (000Ha),  Lab Lab Production (000t),  Avarai Area (000Ha),  Avarai Production (000t),  Karamani Area (000Ha),  Karamani Production (000t),  Mogri Area (000Ha),  Mogri Production (000t),  Kakri Area (000Ha),  Kakri Production (000t),  Kheera Area (000Ha),  Kheera Production (000t),  Gherkins Area (000Ha),  Gherkins Production (000t), Long melon (Kakri) Area (000Ha), Long melon (Kakri) Production (000t),  Kachari Area (000Ha),  Kachari Production (000t),  Cucumber Area (000Ha),  Cucumber Production (000t),  Leafy Veg. Area (000Ha),  Leafy Veg. Production (000t),  Spinach (Palak) Area (000Ha),  Spinach (Palak) Production (000t),  Math/Rajgira Area (000Ha),  Math/Rajgira Production (000t),  Methi Area (000Ha),  Methi Production (000t),  Amaranthus Area (000Ha),  Amaranthus Production (000t),  Jimikand Area (000Ha),  Jimikand Production (000t),  Yam Area (000Ha),  Elephant Yam Area (000Ha),  Yam Production (000t),  Elephant Yam Production (000t),  Ratalu Area (000Ha),  Ratalu Production (000t),  Tapioca Area (000Ha),  Tapioca Production (000t),  Amorphospholus Area (000Ha),  Amorphospholus Production (000t),  Mooli Area (000Ha),  Mooli Production (000t),  Colocasia Area (000Ha),  Colocasia Production (000t),  Arbi Area (000Ha),  Arbi Production (000t),  Turnip Area (000Ha),  Turnip Production (000t),  Radish Area (000Ha),  Radish Production (000t),  Carrot Area (000Ha),  Carrot Production (000t)," Radish, Turnip & Carrot Area (000Ha)"," Radish, Turnip & Carrot Production (000t)","   Root 
crops Area (000Ha)","   Root 
crops Production (000t)", Other Root crops Area (000Ha), Other Root crops Production (000t),  Beetroot Area (000Ha),  Beetroot Production (000t),  Wall (pawata) Area (000Ha),  Wall (pawata) Production (000t),  Wal Area (000Ha),  Wal Production (000t),  Vine Crops Area (000Ha),  Vine Crops Production (000t),  Oal Area (000Ha),  Oal Production (000t),  Green Chillies Area (000Ha),  Green Chillies Production (000t), Capsicum &  Chillies Area (000Ha), Capsicum &  Chillies Production (000t),  Capsicum Area (000Ha),  Capsicum Production (000t),Count of  Shimla Mirchi Area (000Ha),  Water Melon Area (000Ha),Count of  Shimla Mirchi Production (000t),  Water Melon Production (000t),  Musk Melon Area (000Ha),  Musk Melon Production (000t),  Turmeric Area (000Ha),  Turmeric Production (000t),  Garlic Area (000Ha),  Garlic Production (000t),  Curry leaves Area (000Ha),  Curry leaves Production (000t),  Mint Area (000Ha),  Mint Production (000t), Green Coriander Area (000Ha), Green Coriander Production (000t), Other Vegetables Area (000Ha), Other Vegetables Production (000t), Total  Vegetables Area (000Ha), Total  Vegetables Production (000t)
1997,15614.93,34844.91,11423.5,19967.59,1781.23,4797.31,31752.72,67545.76,896122,25925.24,64281.71,25925.24,64281.71,720584,4772,4853.67,5551.77,2439.48,6.15,15.14,10711.33,7686.46,227125,9181.32,7031.57,,,180.62,381.06,9530.54,7624.6,262932,4426.72,7257.68,367.52,1002.3,172.37,357.93,5459.83,9502.13,571558,1192.34,1470.92,78.91,75.3,14.15,25.46,1485.67,1872.52,160702,,,812.74,1631.04,818.86,1636.07,384891,1107.09,539.05,3,0.2,,,1114.34,518.85,110438,3824.27,3213.05,4606.61,3558.04,210872,3103.23,1669.97,120.06,24.7,3383.82,1748.77,267926,1175.87,508.26,548.32,239.87,74.12,34.26,2016.55,884.23,111621,288.5,132.48,368.49,152.62,657.96,285.36,39467,,,562.16,403.84,562.16,403.84,77952,1138.55,412.38,140.29,54.92,96.53,37.05,1531.97,574.52,81798,48.72,24.21,48.72,24.21,14016,,,,,,,,,,427.44,497.37,427.44,497.37,101405,25.27,28.46,25.27,28.46,18251,103.32,78.25,103.32,78.25,54417,237.1,143.06,237.1,143.06,62538,4951.17,4507.46,520.54,611.11,139.66,211.04,6508.52,6776.26,299592,721.82,182.02,131.78,17.14,16.12,4.08,1308.98,477.4,115879,5070.45,3552.28,5398.43,3803.44,193281,0.5,0.31,11.3,3.31,14256,219.2,116.1,,,582.67,784.58,66664,550.2,177.13,566.68,181.34,83823,277.4,132.7,157.16,100.88,,,452.77,249.59,147204,5022.51,5528.89,5022.51,5528.89,85772,24.75,15.65,,,41.18,24.26,21896,,,,,,,,436.45,18.72,3590.68,4764617,2089.75,558.42,,,5222.75,1878.76,360488,975.68,1683.8,975.68,1683.8,105649,121.29,138.54,121.29,138.54,77795,,,5.88,11.37,53852,207.91,210.98,20.54,14.77,341.77,412.19,67191,77.94,636.24,,,,,115.45,1386.77,1981509,,,,,,,972.81,14416.69,2732071,,,,,24.8,237.26,802283,,,48.07,168.52,233506,,,58.1,13.22,24564,,,239.09,6742.91,1404511,,,,,251.18,296.51,80017,928.35,5643107.3,426005,101.68,39.26,197.9,85.18,15983,,,1.07,48.5,204.88,5996.51,3266240,174.58,469.27,34.25,72.04,2.07,6.93,413.24,750.93,268650,12.96,49.31,126.16,608.28,537286,11.1,58.88,32.25,190.96,498358,125.61,154.89,39480,55.98,10.49,982,14.55,11.79,3351.58,830.39,48728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,25475.71,48644.75,14987.91,25372.2,2471.95,7327.21,42935.48,81344.11,807968,27146.11,70538.25,27150,70542.68,814726,5177.31,5546.7,4707.17,3038.96,8.9,23.17,9893.4,8608.79,246524,9143.21,6629.59,7.75,5.14,182.85,429.1,9333.81,7063.83,263883,5137.28,8628.12,382.97,1095.14,185.22,420.05,5705.44,10143.19,657742,1673.5,2557.84,88.37,100.77,11.54,24.62,1773.34,2683.2,200640,,,780.04,1515.85,780.04,1515.85,425639,1247.99,647.55,3.54,2.39,,,1251.52,649.94,109645,8429.09,6852,8429.19,6852.1,314498,3250.98,2627.8,3.1,1.6,3254.08,2629.4,365079,1778.9,855.54,470.5,268.92,72.29,32.74,2321.53,1157.27,140318,334.7,161.74,328.16,115.81,663.37,277.6,45937,,,664.23,495,664.23,495,105490,2327.58,862.14,262.13,80.07,183.7,66.89,2773.37,1009.13,115063,921.74,118.03,921.74,118.03,10551,,,,,,,,,,527.68,565.55,530.99,595.13,326685,23.3,20.85,23.3,20.85,11624,565.53,245.38,565.53,245.38,57892,839.48,609.76,839.48,609.76,88647,6717.56,8060.31,580.75,852.85,308.07,442.31,7636.5,9390.44,348822,1319.51,412.4,160.52,37.18,7.88,1.69,1588.29,536.74,143978,5326.4,5001.34,5333.64,5003.26,276889,419.57,235.47,419.57,235.47,29207,631.85,822.79,0.07,0.05,674.55,837.48,117220,648.92,226.53,648.92,226.53,112153,860.98,382.37,794.33,357.35,58.38,36.2,1713.63,775.91,183055,6443.54,7099.44,6443.54,7099.44,151155,152.79,51.29,,,152.79,51.29,33522,,,,,,,,529.8,22.34,3781.59,2220691,9322.24,2008.76,,,9322.3,2008.76,38969,842.51,1495.68,842.51,1495.68,97160,104.65,131.04,104.65,131.04,66944,3.31,0.82,22.13,17.96,82274,,,1,1.71,341.41,579.55,326616,79.92,362.06,8.88,91.05,4.8,55.36,261.4,2955.18,2834210,39.33,441.59,15.65,207.41,1.16,19.39,1110.56,20503.36,4047457,,,,,31.23,258.54,1003869,,,58.17,194.18,325948,0.39,0.12,282.56,199.31,54576,,,193.94,5553.38,1308602,,,,,254.42,785.92,169815,1237.51,7211570.4,558970,76.26,28.17,150.06,76.18,10993,,,1.28,56.3,187.98,6020.78,3306582,176.65,468.33,43.81,107.99,1.82,4.74,432.65,847.69,321972,6.05,23.06,154.34,645.37,547114,14.13,90,36.26,213.4,541467,112.79,69.04,39602,57.94,9.41,762,14.74,13.76,2675.26,1188.11,66966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
